index,place_id,dine_in,reservable,serves_beer,serves_wine,vegeterian,takeout,wheel_chair_acc,tue_hours,wed_hours,thu_hours,fri_hours,sat_hours,sun_hours,mon_hours
4461,ChIJMb49Q8yjpBIRpXhSaepgI6I,Yes,Maybe,Maybe,Maybe,Maybe,Yes,Yes,7:00AM–11:00PM,7:00AM–11:00PM,7:00AM–11:00PM,8:00AM–12:00AM,8:00AM–12:00AM,8:00AM–11:00PM,7:00AM–11:00PM
4462,ChIJRcOCZxWjpBIRsFqJzRpWtKM,Yes,No,Yes,Maybe,Yes,Yes,Yes,Closed,Closed,Closed,9:00AM–11:00PM,10:00AM–11:00PM,10:00AM–11:00PM,9:00AM–11:00PM
4463,ChIJ-wexOqKjpBIR_u5Y2XBgAFg,Maybe,Maybe,Maybe,Maybe,Yes,Yes,Maybe,10:30AM–10:30PM,10:30AM–10:30PM,10:30AM–10:30PM,10:30AM–10:30PM,10:30AM–10:30PM,10:30AM–10:30PM,10:30AM–10:30PM
4464,ChIJp7OqTxWjpBIRpKzQE0OyWhY,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,9:00AM–12:00AM,9:00AM–12:00AM,9:00AM–12:00AM,9:00AM–12:00AM,9:00AM–12:00AM,10:00AM–4:00PM,9:00AM–12:00AM
4465,ChIJx9_2oGqjpBIRzhB7gNzppi8,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,"1:00–4:00PM, 7:30–11:00PM","1:00–4:00PM, 7:30–11:00PM","1:00–4:00PM, 7:00–11:00PM","1:00–4:00PM, 7:30–11:00PM","1:00–4:00PM, 7:30–11:00PM",Closed,Closed
4466,ChIJJVeNx8OjpBIRfR-fSfmS7Zo,Yes,Yes,Yes,Yes,Yes,Maybe,Yes,1:00PM–12:00AM,1:00PM–12:00AM,1:00PM–12:00AM,1:00PM–1:00AM,1:00PM–1:00AM,1:00PM–12:00AM,1:00PM–12:00AM
4467,ChIJQR8fS0CjpBIRLOHH3UPu0ZA,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,Closed,7:30–11:30PM,7:30–11:30PM,7:30–11:30PM,7:30–11:30PM,Closed,Closed
4468,ChIJHW6SP0CjpBIRF33FJ1H-nUY,Yes,Yes,Yes,Yes,No,Yes,Yes,9:00AM–12:00AM,9:00AM–12:00AM,9:00AM–12:00AM,9:00AM–1:00AM,9:00AM–1:00AM,9:00AM–12:00AM,9:00AM–12:00AM
4469,ChIJpa-3z2qjpBIRUW4SwqLY7mk,Yes,No,Yes,Yes,Yes,Yes,Yes,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–1:00AM,10:00AM–1:00AM,10:00AM–12:00AM,12:00PM–12:00AM
4470,ChIJwSwBEUCjpBIR-bVXzRh6Vqw,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,9:00AM–12:00AM,9:00AM–12:00AM,9:00AM–12:00AM,9:00AM–1:00AM,9:00AM–1:00AM,9:00AM–12:00AM,9:00AM–12:00AM
4471,ChIJf5wicqejpBIRtY1hHTWyLDU,Yes,No,Maybe,Maybe,Yes,Yes,Yes,9:00AM–10:00PM,9:00AM–10:00PM,9:00AM–10:00PM,9:00AM–10:00PM,9:00AM–10:00PM,9:00AM–10:00PM,9:00AM–10:00PM
4472,ChIJQQe4hrGjpBIRE7NGuDtq_60,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,8:00–11:00PM,"1:00–3:45PM, 8:00–11:00PM","1:00–3:45PM, 8:00–11:00PM","1:00–3:45PM, 8:00–11:00PM","1:00–3:45PM, 8:00–11:00PM",1:00–3:45PM,Closed
4473,ChIJa1uLY0CjpBIRXLPLOCKOcPA,Yes,Maybe,Yes,Yes,Maybe,Maybe,Maybe,,,,,,,
4474,ChIJoQ9C8kCjpBIRZcWfN97tZdI,Yes,Yes,Yes,Yes,No,Yes,Yes,8:00AM–11:00PM,8:00AM–11:00PM,8:00AM–11:00PM,8:00AM–11:00PM,8:00AM–11:00PM,8:00AM–5:00PM,Closed
4475,ChIJ-9McqEejpBIRVuEAoqZI2t8,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,1:00–3:30PM,1:00–3:30PM,1:00–3:30PM,1:00–3:30PM,Closed,Closed,1:00–3:30PM
4476,ChIJ-eP221SjpBIRaVxeVQTlE0s,Yes,Maybe,Yes,Yes,No,Yes,Yes,6:00PM–1:00AM,6:00PM–1:00AM,6:00PM–1:00AM,6:00PM–3:00AM,6:00PM–3:00AM,6:00PM–1:00AM,6:00PM–1:00AM
4477,ChIJKT1KnMmjpBIRdfDjy5vd2SA,Yes,Yes,Yes,Yes,No,Yes,Yes,"1:00–4:00PM, 7:30–10:30PM","1:00–4:00PM, 7:30–10:30PM","1:00–4:00PM, 7:30–10:30PM","1:00–4:00PM, 7:30–11:00PM","1:00–4:00PM, 7:30–11:00PM","1:00–4:00PM, 7:30–10:30PM","1:00–4:00PM, 7:30–10:30PM"
4478,ChIJ1T5MzemjpBIRHztMMUly_M0,Yes,Maybe,Yes,Maybe,Maybe,Yes,Maybe,"11:30AM–4:30PM, 7:30–11:30PM","11:30AM–4:30PM, 7:30–11:30PM","11:30AM–4:30PM, 7:30–11:30PM","11:30AM–4:30PM, 7:30–11:30PM","11:30AM–4:30PM, 7:30–11:30PM","11:30AM–4:30PM, 7:30–11:30PM","11:30AM–4:30PM, 7:30–11:30PM"
4479,ChIJq6oaXUCjpBIR64wPes1ktJo,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Closed,Closed,9:00AM–4:00PM,9:00AM–4:00PM,9:00AM–4:00PM,9:00AM–4:00PM,Closed
4480,ChIJL1s6sD-jpBIRhh7FPYngoqw,Yes,Maybe,Maybe,Maybe,Maybe,Maybe,Maybe,,,,,,,
4481,ChIJrUXlaD-jpBIR15Cja2wuXiY,Yes,Yes,Yes,Yes,No,Yes,Yes,6:00AM–1:00AM,6:00AM–1:00AM,6:00AM–1:00AM,6:00AM–1:00AM,7:30AM–1:00AM,Closed,6:00AM–1:00AM
4482,ChIJRfI-HTyjpBIRCvf43nf2yd8,Yes,Yes,Yes,Yes,Maybe,Yes,Maybe,7:00AM–12:00AM,7:00AM–12:00AM,7:00AM–12:00AM,7:00AM–12:00AM,7:00AM–12:00AM,8:00AM–5:00PM,7:00AM–5:00PM
4483,ChIJUWOZ6jqjpBIRoT0UNjfZEoI,Yes,Yes,Yes,Yes,No,Yes,Maybe,9:30AM–9:30PM,9:30AM–9:30PM,9:30AM–9:30PM,9:30AM–9:30PM,9:30AM–9:30PM,9:30AM–6:00PM,9:30AM–9:30PM
4484,ChIJp84Fp0ejpBIROU15XK7IwbE,Yes,Yes,Yes,No,Yes,Yes,Yes,"12:00–4:00PM, 6:00–11:00PM","12:00–4:00PM, 6:00–11:00PM","12:00–4:00PM, 6:00–11:00PM","12:00–4:00PM, 6:00–11:00PM","12:00–4:00PM, 6:00–11:00PM","12:00–4:00PM, 6:00–11:00PM","12:00–4:00PM, 6:00–11:00PM"
4485,ChIJgRCdAAujpBIR4rjwDduJguw,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,"1:00–4:00PM, 7:30–11:30PM","1:00–4:00PM, 7:30–11:30PM","1:00–4:00PM, 7:30–11:30PM","1:00–4:00PM, 7:30–11:30PM","1:00–4:30PM, 7:30–11:30PM","1:00–4:30PM, 7:30–11:30PM","1:00–4:00PM, 7:30–11:30PM"
4486,ChIJQfIVzTijpBIR6YUMleD5Wuc,Yes,Maybe,Maybe,Maybe,Yes,Yes,Yes,,,,,,,
4487,ChIJJfo2gjijpBIRpqvJvCeWpqE,Yes,Yes,Yes,Yes,No,Yes,Yes,Closed,"12:00–4:00PM, 8:00–11:00PM","12:00–4:00PM, 8:00–11:00PM","12:00–4:00PM, 8:00–11:00PM","12:00–4:00PM, 8:00–11:00PM","12:00–4:00PM, 8:00–11:00PM",Closed
4488,ChIJkYcfT0ujpBIRgKLcToI0Apw,Yes,Maybe,Yes,Yes,Maybe,Yes,Yes,8:00AM–11:30PM,8:00AM–11:30PM,8:00AM–11:30PM,8:00AM–11:30PM,9:00AM–11:30PM,9:00AM–11:30PM,8:00AM–11:30PM
4489,ChIJR60YkUejpBIRDV7EoxManoE,Yes,Maybe,Yes,Maybe,No,Yes,Maybe,6:00AM–12:00AM,6:00AM–12:00AM,6:00AM–12:00AM,6:00AM–12:00AM,6:00AM–12:00AM,6:00AM–12:00AM,6:00AM–12:00AM
4490,ChIJ54-8QsKjpBIRWCT-RSundOA,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,Closed,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM
4491,ChIJBznAkEejpBIRAGe_MMZvZM8,Yes,Yes,Yes,Yes,Maybe,Yes,Maybe,8:00AM–11:00PM,8:00AM–11:00PM,8:00AM–11:00PM,8:00AM–11:00PM,8:00AM–11:00PM,8:00AM–11:00PM,8:00AM–11:00PM
4492,ChIJKQftF_mjpBIRMMdhTd_JqJY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"12:30–4:00PM, 7:30–11:00PM","12:30–4:00PM, 7:30–11:00PM","12:30–4:00PM, 7:30–11:00PM","12:30–4:00PM, 7:30–11:00PM","12:30–4:00PM, 7:30–11:00PM",Closed,"12:30–4:00PM, 7:30–11:00PM"
4493,ChIJd89uNxmjpBIRNwJZ_PqLluA,Yes,Yes,Yes,Yes,Maybe,No,Yes,"7:00AM–12:30PM, 8:30PM–12:00AM","7:30AM–12:30PM, 8:30PM–12:00AM","7:30AM–12:30PM, 8:30PM–12:00AM","7:30AM–12:00PM, 8:30PM–12:00AM",8:30AM–12:00AM,Closed,7:30AM–12:30PM
4494,ChIJ8c2gRrGjpBIR0_OUx8Akb6k,Yes,Yes,Yes,Yes,Yes,Yes,Yes,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM
4495,ChIJe7o41m-ZpBIRtMB7rU8bvls,Yes,Maybe,Maybe,Maybe,Maybe,Yes,Yes,"12:00–3:30PM, 7:30–11:00PM","12:00–3:30PM, 7:30–11:00PM","12:00–3:30PM, 7:30–11:00PM","12:00–3:30PM, 7:30–11:00PM","12:00–3:30PM, 7:30–11:00PM","12:00–3:30PM, 7:30–11:00PM","12:00–3:30PM, 7:30–11:00PM"
4496,ChIJew94SrejpBIRqP-NU5drz1k,Yes,Maybe,Yes,Yes,Maybe,Maybe,Maybe,,,,,,,
4497,ChIJf9OGvEmjpBIRU2imlbyGkAE,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,7:00AM–9:00PM,7:00AM–9:00PM,7:00AM–9:00PM,7:00AM–9:00PM,7:00AM–9:00PM,Closed,7:00AM–9:00PM
4498,ChIJP4tYvNijpBIRLk9DScbKa58,Yes,Yes,Yes,Yes,No,Yes,Maybe,,,,,,,
4499,ChIJg0my7wejpBIR3lzwU0JO4PU,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9:00AM–2:00AM,9:00AM–2:00AM,9:00AM–2:00AM,9:00AM–2:00AM,9:00AM–2:00AM,9:00AM–2:00AM,9:00AM–2:00AM
4500,ChIJ7c7ucWyjpBIRCoj5Cx2R8uo,Yes,Maybe,Yes,Yes,Yes,Maybe,Yes,9:00AM–2:00AM,9:00AM–2:00AM,9:00AM–2:00AM,9:00AM–2:00AM,9:00AM–2:00AM,9:00AM–2:00AM,9:00AM–2:00AM
4501,ChIJ3c6OY2qjpBIRCvhSGaokarE,Yes,Yes,Yes,Yes,Maybe,No,Yes,"1:00–3:30PM, 7:45–10:30PM","1:00–3:30PM, 7:45–10:30PM","1:00–3:30PM, 7:45–10:30PM","1:00–3:30PM, 7:45–10:30PM","1:00–3:30PM, 7:45–10:30PM","1:00–3:30PM, 7:45–10:30PM","1:00–3:30PM, 7:45–10:30PM"
4502,ChIJJwLn10GjpBIRY_hl8IMrz7g,Yes,Maybe,Yes,Yes,No,Yes,Maybe,7:00AM–1:30AM,7:00AM–1:30AM,7:00AM–1:30AM,7:00AM–1:30AM,7:00AM–1:30AM,7:00AM–1:30AM,7:00AM–1:30AM
4503,ChIJnTpTCFqjpBIRqrRDEuVXlxo,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Closed,12:00–11:30PM,12:00–11:30PM,12:00–11:30PM,12:00–11:30PM,12:00–11:30PM,12:00–11:30PM
4504,ChIJf0xmdcqjpBIRbhWWSX-tgA0,Yes,Yes,Yes,Yes,No,Yes,Yes,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–1:00AM,12:00PM–1:00AM,12:00PM–1:00AM,12:00PM–12:00AM
4505,ChIJxySUwGqjpBIRWwgoesFTOMc,Yes,Maybe,Yes,Yes,Maybe,Maybe,Maybe,,,,,,,
4506,ChIJMTMlsEGjpBIRmldf6hXp-MI,Yes,Yes,Yes,Yes,No,Yes,Yes,8:00AM–11:30PM,8:00AM–11:30PM,8:00AM–11:30PM,8:00AM–1:00AM,8:00AM–1:00AM,8:00AM–5:00PM,8:00AM–4:00PM
4507,ChIJx21Gx0GjpBIRTS8JVd0AzjY,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,7:30AM–11:30PM,7:30AM–11:30PM,7:30AM–10:30PM,7:30AM–11:30PM,7:30AM–11:30PM,7:30AM–5:00PM,Closed
4508,ChIJfzrxNwWjpBIRB5L_z3rEd6o,Yes,Yes,Yes,Yes,Yes,Yes,Maybe,Closed,"1:00–4:30PM, 7:00–11:00PM","1:00–4:30PM, 7:00–11:00PM","1:00–4:30PM, 7:00PM–12:00AM",10:00AM–12:00AM,10:00AM–11:00PM,"1:00–4:30PM, 7:00–11:00PM"
4509,ChIJe50NMkCjpBIR1fcz_OSoue4,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,12:30PM–12:00AM,12:30PM–12:00AM,12:30PM–12:00AM,12:30PM–12:00AM,12:30PM–12:00AM,9:00AM–12:00AM,12:30PM–12:00AM
4510,ChIJn3q3DFujpBIRG1NRGKN9Rlo,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,Closed,5:00–10:00PM,5:00–10:00PM,12:00–11:00PM,12:00–11:00PM,12:00–9:00PM,Closed
4511,ChIJWQwjDEGjpBIRvvZTIjs3RMM,Yes,Yes,Yes,Yes,No,Yes,Yes,7:30AM–7:00PM,7:30AM–7:00PM,7:30AM–7:00PM,7:30AM–7:00PM,7:30AM–8:00PM,Closed,9:00AM–7:00PM
4512,ChIJdSFcz0-jpBIR_vyCvUAWNok,Yes,Maybe,Yes,Yes,Maybe,Maybe,Maybe,,,,,,,
4513,ChIJuUcj8HijpBIR0hyUdUS0tGQ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Closed,"1:00–3:30PM, 8:00–10:30PM","1:00–3:30PM, 8:00–10:30PM","1:00–3:30PM, 8:00–10:30PM","1:00–4:00PM, 8:00–11:00PM",1:00–4:00PM,Closed
4514,ChIJJ_gTrkajpBIR9C-OvagmA8E,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,8:00AM–5:00PM,8:00AM–5:00PM,8:00AM–5:00PM,8:00AM–5:00PM,11:30AM–5:00PM,Closed,8:00AM–5:00PM
4515,ChIJya64s0ajpBIR1w6SnGX_M4s,Yes,Yes,Yes,Yes,No,Yes,Maybe,6:00AM–7:00PM,6:00AM–11:00PM,6:00AM–11:00PM,6:00AM–11:00PM,6:00AM–7:00PM,6:00AM–7:00PM,6:00AM–7:00PM
4516,ChIJgcPILWGipBIRshhhY-Drp9g,Yes,Maybe,Yes,Yes,Yes,Yes,No,9:30AM–3:30PM,9:30AM–3:30PM,9:30AM–3:30PM,9:30AM–3:30PM,Closed,Closed,9:30AM–3:30PM
4517,ChIJEZ5Z0YmjpBIR2lUF4LQ43fg,Yes,Maybe,Maybe,Maybe,Maybe,Yes,Yes,9:00AM–4:00PM,9:00AM–4:00PM,9:00AM–4:00PM,9:00AM–4:00PM,Closed,Closed,9:00AM–4:00PM
4518,ChIJZzz47EajpBIRUkCUUBmvuNI,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7:30AM–3:30PM,7:30AM–3:30PM,7:30AM–3:30PM,7:30AM–3:30PM,Closed,Closed,7:30AM–3:30PM
4519,ChIJVVUFKkGjpBIRjZ8T9mSgyZE,Yes,Maybe,Yes,Maybe,No,Yes,Maybe,11:00AM–1:00AM,11:00AM–1:00AM,11:00AM–1:00AM,11:00AM–1:00AM,11:00AM–1:00AM,11:00AM–1:00AM,11:00AM–1:00AM
4520,ChIJAx0O7EajpBIRUgYuI9fF9Ys,Yes,Maybe,Yes,Yes,No,Yes,Yes,7:00AM–6:00PM,7:00AM–6:00PM,7:00AM–6:00PM,7:00AM–6:00PM,Closed,Closed,7:00AM–6:00PM
4521,ChIJobYcZqWjpBIRQSXC9ysIWk0,Yes,Yes,Maybe,Maybe,Yes,Yes,Yes,9:00AM–1:00AM,9:00AM–1:00AM,9:00AM–1:00AM,9:00AM–1:00AM,9:00AM–1:00AM,9:00AM–1:00AM,9:00AM–1:00AM
4522,ChIJhUtnFEajpBIR2K633TDXfRU,Yes,Yes,Yes,Yes,No,Yes,Yes,7:30AM–12:00AM,7:30AM–12:00AM,7:30AM–12:00AM,7:30AM–12:00AM,12:00PM–12:00AM,9:00AM–12:00AM,7:30AM–4:30PM
4523,ChIJF9r6EEajpBIRR4XGKMvZ2mc,Yes,Yes,Yes,Yes,No,Yes,Yes,8:00AM–12:00AM,8:00AM–12:00AM,8:00AM–12:00AM,8:00AM–12:00AM,8:00AM–12:00AM,8:00AM–12:00AM,8:00AM–12:00AM
4524,ChIJDUH2vzqjpBIR9u47034OUeA,Yes,Maybe,Yes,Maybe,No,Yes,Maybe,9:30AM–9:15PM,9:30AM–9:15PM,9:30AM–9:15PM,9:30AM–9:15PM,9:30AM–9:15PM,9:30AM–5:30PM,9:30AM–9:15PM
4525,ChIJX4nHd6CjpBIRD0NQd7w0N5E,Yes,Maybe,Maybe,Maybe,Maybe,Yes,Maybe,8:00AM–10:00PM,8:00AM–10:00PM,8:00AM–10:00PM,8:00AM–10:00PM,8:00AM–10:00PM,Closed,8:00AM–10:00PM
4526,ChIJGc_8FEajpBIRhxLc-ictjmA,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,1:00PM–12:00AM,1:00PM–12:00AM,1:00PM–12:00AM,1:00PM–12:00AM,12:30PM–12:00AM,12:00–5:00PM,Closed
4527,ChIJ2aXCB8OjpBIRAEitj1CMdP4,Yes,Yes,Maybe,Maybe,Maybe,Yes,Maybe,11:00AM–11:00PM,11:00AM–11:00PM,11:00AM–11:00PM,11:00AM–11:00PM,11:00AM–11:00PM,11:00AM–11:00PM,11:00AM–11:00PM
4528,ChIJd_6lIwCjpBIR_Eaf369opX0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,
4529,ChIJ8WrYnUijpBIRbss7PbqJH2E,Yes,Yes,Yes,Yes,No,Yes,Yes,7:00AM–4:30PM,7:00AM–4:30PM,7:00AM–4:30PM,7:00AM–4:30PM,Closed,Closed,7:00AM–4:30PM
4530,ChIJg-CLo0ijpBIRVJCknstHmho,Yes,Yes,Yes,Yes,No,Yes,No,8:30AM–5:30PM,8:30AM–5:30PM,8:30AM–5:30PM,8:30AM–5:30PM,12:30–5:30PM,Closed,8:30AM–5:30PM
4531,ChIJi9YN7kijpBIRoapaIoFXwmo,Yes,Yes,Yes,Yes,No,Yes,Yes,"1:00–3:30PM, 8:30–10:30PM","1:00–3:30PM, 8:30–10:30PM","1:00–3:30PM, 8:30–10:30PM","1:00–3:30PM, 8:30–10:30PM","1:00–3:30PM, 8:30–10:30PM","1:00–3:30PM, 8:30–10:30PM",Closed
4532,ChIJWWhoC2mjpBIRczeJfGVC2xs,Yes,Yes,Yes,Yes,No,Yes,Yes,10:00AM–11:30PM,10:00AM–11:30PM,10:00AM–11:30PM,10:00AM–11:30PM,10:00AM–11:30PM,10:00AM–11:30PM,Closed
4533,ChIJZS8x-EGjpBIRduSWxef6E2M,Yes,Maybe,Yes,Yes,No,Yes,Maybe,7:00–10:00PM,7:00–10:00PM,7:00–10:00PM,7:00–10:00PM,7:00–10:00PM,7:00–10:00PM,7:00–10:00PM
4534,ChIJ8Y91EmqjpBIRFUW0TqGltkM,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,
4535,ChIJd9sVtnOjpBIROdsojRtVBcA,Yes,Yes,Yes,Yes,No,Yes,Maybe,11:30AM–11:00PM,11:30AM–5:00PM,11:30AM–11:00PM,11:30AM–11:00PM,11:30AM–11:00PM,11:30AM–11:00PM,11:30AM–11:00PM
4536,ChIJ2X433EOjpBIRb7LcaRF8qrM,Yes,Yes,Yes,Yes,No,Yes,Yes,6:30AM–8:00PM,6:30AM–8:00PM,6:30AM–8:00PM,6:30AM–8:00PM,Closed,Closed,6:30AM–8:00PM
4537,ChIJvZSnoEajpBIRf0vuFJMrk5I,Yes,Yes,Yes,Yes,No,Yes,Maybe,7:30AM–4:00PM,7:30AM–4:00PM,7:30AM–4:00PM,7:30AM–11:00PM,11:00AM–4:00PM,Closed,7:30AM–4:00PM
4538,ChIJA1wF9kOjpBIRsbmvXmHuq50,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,12:00PM–1:00AM,12:00PM–1:00AM,12:00PM–1:00AM,12:00PM–2:00AM,7:00PM–2:00AM,Closed,12:00PM–1:00AM
4539,ChIJk73-bUSjpBIRgQev64-1jaE,Yes,Maybe,Yes,Yes,No,Yes,Maybe,7:00AM–12:00AM,7:00AM–12:00AM,7:00AM–12:00AM,7:00AM–12:00AM,7:00AM–12:00AM,7:00AM–12:00AM,7:00AM–12:00AM
4540,ChIJa9DuHomjpBIRjTJFu-S50wQ,Yes,Yes,Yes,Yes,No,Yes,Yes,12:00–6:00PM,12:00–6:00PM,12:00–10:00PM,12:00–10:00PM,12:00–10:00PM,12:00–10:00PM,12:00–6:00PM
4541,ChIJPWJfY2GjpBIRtuvrsQ2UghM,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,9:00AM–11:30PM,9:00AM–11:30PM,9:00AM–11:30PM,9:00AM–11:30PM,9:00AM–11:30PM,Closed,9:00AM–11:30PM
4542,ChIJfcyKqUajpBIRlmhyJIrCQr4,Yes,Yes,Yes,Yes,Maybe,Yes,Maybe,1:00–4:00PM,1:00–4:00PM,1:00–4:00PM,1:00–4:00PM,12:00–4:00PM,Closed,1:00–4:00PM
4543,ChIJQ0tqxEajpBIRxycvaFuE6r8,Yes,Maybe,Maybe,Maybe,Maybe,Yes,Yes,7:30AM–4:00PM,7:30AM–4:00PM,7:30AM–4:00PM,7:30AM–4:00PM,Closed,Closed,7:30AM–4:00PM
4544,ChIJb6Z-hrGjpBIRwCn6ww7qX68,Yes,Maybe,Yes,Yes,Yes,Yes,Yes,9:00AM–6:00PM,9:00AM–6:00PM,9:00AM–6:00PM,9:00AM–6:00PM,10:00AM–3:00PM,10:00AM–3:00PM,9:00AM–6:00PM
4545,ChIJmx9frZ2jpBIRkuHFOjspy9k,Yes,Maybe,Yes,Maybe,No,Yes,Maybe,9:00AM–1:00AM,9:00AM–1:00AM,9:00AM–1:00AM,9:00AM–1:00AM,9:00AM–1:00AM,9:00AM–1:00AM,9:00AM–1:00AM
4546,ChIJs1Yz60ajpBIRcjb8zZyj2N0,Yes,Maybe,Maybe,Maybe,Yes,Yes,Maybe,,,,,,,
4547,ChIJVc_vf0ajpBIROlHsDTTa0Js,Yes,Maybe,Maybe,Maybe,Maybe,Maybe,Maybe,,,,,,,
4548,ChIJUd25x0WjpBIR8FjE7XVyQYw,Yes,Yes,Yes,Yes,No,Yes,Yes,6:00AM–5:00PM,6:00AM–5:00PM,6:00AM–5:00PM,6:00AM–5:00PM,Closed,Closed,6:00AM–5:00PM
4549,ChIJvdtY3E6jpBIR0cv2F5ChUjI,Yes,Maybe,Yes,Yes,No,Yes,Maybe,8:00AM–6:00PM,8:00AM–6:00PM,8:00AM–6:00PM,8:00AM–6:00PM,Closed,Closed,8:00AM–6:00PM
4550,ChIJ9es79kujpBIRXToz0U7BnkI,Yes,Yes,Yes,Yes,No,Yes,Yes,7:00AM–6:00PM,7:00AM–6:00PM,7:00AM–6:00PM,7:00AM–6:00PM,Closed,Closed,7:00AM–6:00PM
4551,ChIJ43ArQ0KjpBIRTQeWq-t3CbE,Yes,Yes,Yes,Yes,No,Yes,Yes,9:00AM–12:00AM,9:00AM–12:00AM,9:00AM–12:00AM,9:00AM–12:00AM,9:00AM–12:00AM,9:00AM–12:00AM,9:00AM–12:00AM
4552,ChIJ7VUWZp2jpBIRbhClUwMn_7Y,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–1:00AM,12:00PM–1:00AM,12:00PM–12:00AM,12:00PM–12:00AM
4553,ChIJGyHh0Z2jpBIR8bU4l82ybic,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–12:00AM,12:00PM–1:00AM,12:00PM–1:00AM,12:00PM–12:00AM
4554,ChIJx3HJXEKjpBIR8fpIwPbPeR8,Yes,Yes,Yes,Yes,No,Maybe,Yes,7:00AM–1:00AM,7:00AM–1:00AM,7:00AM–1:00AM,7:00AM–1:00AM,7:00AM–1:00AM,7:00AM–1:00AM,7:00AM–1:00AM
4555,ChIJy8ctTa6jpBIRceK3_HXlavo,Yes,Yes,Yes,Yes,Yes,Yes,Maybe,6:30PM–12:30AM,Closed,1:30PM–1:30AM,1:30PM–1:30AM,1:30PM–1:30AM,1:30PM–12:30AM,6:30PM–12:30AM
4556,ChIJsSuP0kajpBIR9fcoS7fQoSY,Yes,Maybe,Yes,Yes,Maybe,Yes,Yes,Closed,Closed,Closed,10:30AM–3:30PM,10:30AM–4:00PM,10:30AM–4:00PM,Closed
4557,ChIJt9ceoEOjpBIRRs60JHcemG8,Yes,Yes,Yes,Yes,Yes,Maybe,Yes,12:45–2:45PM,12:45–2:45PM,12:45–2:45PM,12:45–2:45PM,Closed,Closed,12:45–2:45PM
4558,ChIJ5z9_8kSjpBIREf6GyJzH6ZE,Yes,Yes,Yes,Yes,No,Yes,Yes,8:00AM–11:00PM,8:00AM–11:00PM,8:00AM–11:00PM,8:00AM–11:00PM,8:00AM–11:30PM,9:00AM–6:30PM,Closed
4559,ChIJt9ceoEOjpBIRnWy7dYau7e0,Yes,Yes,Yes,Yes,Maybe,Maybe,Yes,1:00–3:00PM,1:00–3:00PM,1:00–3:00PM,1:00–3:00PM,Closed,Closed,1:00–3:00PM
4560,ChIJY-vOg0SjpBIRwlf1-SNNRPY,Yes,Maybe,Yes,Yes,No,Yes,Maybe,7:00AM–7:00PM,7:00AM–7:00PM,7:00AM–7:00PM,7:00AM–7:00PM,Closed,Closed,7:00AM–7:00PM
4561,ChIJ51qO7ESjpBIRzUQLmdSG7yE,Yes,Yes,Yes,Yes,No,Yes,Yes,7:00AM–11:00PM,7:00AM–11:00PM,7:00AM–11:00PM,7:00AM–11:00PM,8:30AM–11:30PM,8:30AM–11:00PM,7:00AM–11:00PM
4562,ChIJQXUxi0-jpBIRN1_U7M8VWR0,Yes,Maybe,Yes,Yes,Maybe,Yes,Yes,8:00AM–11:00PM,8:00AM–11:00PM,8:00AM–11:00PM,8:00AM–11:00PM,8:00AM–12:00AM,8:00AM–12:00AM,8:00AM–11:00PM
